產業類別,公司代號,公司名稱,非擔任主管職務之全時員工資訊-員工薪資總額(仟元),非擔任主管職務之全時員工資訊-員工人數-年度平均(人),非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-平均數(仟元/人)-113年,員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-114年,非擔任主管職務之全時員工資訊-員工薪資-中位數(仟元/人)-113年,員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工資訊-每股盈餘(元/股),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-平均數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-男性員工薪資-中位數調整變動情形(%),非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-114年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數(仟元)-113年,非擔任主管職務之全時員工性別薪資資訊-女性員工薪資-中位數調整變動情形(%),同業公司資訊-員工薪資-平均數(仟元/人),同業公司資訊-平均每股盈餘(元/股),薪資統計情形-非經理人之全時員工薪資平均數未達50萬元,薪資統計情形-公司EPS獲利表現較同業為佳，惟非經理人之全時員工薪資平均數低於同業水準,薪資統計情形-公司EPS較前一年度成長，惟非經理人之全時員工薪資平均數較前一年度減少),薪資統計情形-公司經營績效與員工薪酬之關聯性及合理性說明,薪資統計情形-具體改善措施說明
"電子零組件業","3533","嘉澤","197613","109","1813","1658","9.35%","1381","1265","9.17%","70.17","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"光電業","3535","晶彩科","170092","168","1012","978","3.48%","892","866","3.00%","-1.07","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"光電業","3543","州巧","259651","345","753","751","0.27%","669","642","4.21%","-2.24","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"半導體業","3545","敦泰","797152","438","1820","2239","-18.71%","1612","1954","-17.50%","-4.64","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"電子零組件業","3550","聯穎","33328","34","980","890","10.11%","897","800","12.13%","-1.18","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"居家生活","3557","嘉威","52008","61","853","1163","-26.66%","700","1026","-31.77%","0.01","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","737","5.53","N","N","N","","",
"光電業","3563","牧德","416481","291","1431","1099","30.21%","1222","948","28.90%","15.80","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"光電業","3576","聯合再生","663949","841","789","716","10.20%","630","608","3.62%","-0.77","            869","不適用","-","            688","不適用","-","            713","不適用","-","            537","不適用","-","1045","1.05","N","N","N","","",
"半導體業","3583","辛耘","916515","817","1122","1065","5.35%","948","929","2.05%","13.82","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"半導體業","3588","通嘉","223960","145","1545","1582","-2.34%","1513","1503","0.67%","0.50","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"光電業","3591","艾笛森","120388","156","772","748","3.21%","662","570","16.14%","-0.34","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"半導體業","3592","瑞鼎","2716900","938","2896","3413","-15.15%","2288","2612","-12.40%","18.24","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"電子零組件業","3593","力銘","4237","6","706","643","9.80%","663","657","0.91%","-1.40","            774","不適用","-","            672","不適用","-","            663","不適用","-","            655","不適用","-","1048","7.37","N","N","N","","",
"通信網路業","3596","智易","1785328","941","1897","1882","0.80%","1647","1603","2.74%","12.60","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","N","","",
"電子零組件業","3605","宏致","578246","710","814","747","8.97%","675","622","8.52%","4.35","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"電子零組件業","3607","谷崧","26832","42","639","548","16.61%","475","383","24.02%","0.02","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"其他電子業","3617","碩天","445124","342","1302","1290","0.93%","1201","1174","2.30%","14.47","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1487","11.09","N","Y","N","其他電子業涵蓋之公司營運模式及產品態樣存在一定程度的差異，所需之行銷及研發投入無法一致看待，故薪酬較難相比；本公司薪酬政策係依營運目標與獲利表現，考量員工職掌、技能與績效而定，每年穩健提升員工薪酬。","低於同業水準之情況係屬該類別產業差異，難以進行一致性比較，故不適用其改善措施。惟本公司每年皆依薪酬政策及營運績效進行調薪，持續穩健提升員工整體薪酬。",
"光電業","3622","洋華","154686","142","1089","1009","7.93%","876","794","10.33%","6.09","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"電子零組件業","3645","達邁","298831","365","819","826","-0.85%","745","743","0.27%","1.54","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","N","N","","",
"電腦及週邊設備業","3652","精聯","272796","313","872","866","0.69%","801","803","-0.25%","1.34","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"電子零組件業","3653","健策","1717186","1825","941","901","4.44%","761","720","5.69%","36.75","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","Y","N","針對經營成果的回饋機制，已透過分紅與年終獎金，與員工共享營運成果。整體薪酬結構涵蓋固定與變動報酬，對優秀人才具有一定吸引力。
平均薪資偏低，主要是因人力結構中，基層作業員占比較高所致。","公司已啟動薪酬優化計畫，針對偏低職類分階段進行調薪，且保障分派予基層員工之員工酬勞不低於30%，以強化整體薪酬的公平性與市場競爭力，並維持人才吸引與留任的穩定性。",
"通信網路業","3669","圓展","542653","493","1101","1107","-0.54%","954","964","-1.04%","1.13","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","N","","",
"電子零組件業","3679","新至陞","52048","60","867","755","14.83%","795","694","14.55%","9.78","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1048","7.37","N","Y","N","公司EPS較同業為佳，主因業外投資收益增加所致。
國內工廠產線相關員工，佔全體員工近5成，與其他同業人力資源結構不同。
非擔任主管之全時員工平均薪資，較去年成長14.8%。","公司目前每年依營運及員工績進行調薪，並參考市場水平核定人員薪酬。",
"半導體業","3686","達能","6714","7","959","936","2.46%","981","555","76.76%","-0.50","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","2233","26.52","N","N","N","","",
"通信網路業","3694","海華","252238","197","1280","1206","6.14%","1140","1091","4.49%","4.03","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","N","","",
"電腦及週邊設備業","3701","大眾控","367931","373","986","973","1.34%","830","814","1.97%","-0.38","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"電子通路業","3702","大聯大","522267","386","1353","1331","1.65%","1178","1176","0.17%","5.77","          1,494","不適用","-","          1,272","不適用","-","          1,298","不適用","-","          1,081","不適用","-","1126","5.43","N","N","N","","",
"建材營造","3703","欣陸","2176088","2569","847","915","-7.43%","812","798","1.75%","1.80","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","963","2.29","N","N","Y","員工薪酬係依公司經營成果、個人績效及市場狀況綜合考量。因外籍移工占比提高及新納入欣達環工人員之人力結構影響，致非主管全時員工薪資平均數波動，如排除此因素，員工整體薪資仍與公司營運表現具一定關聯性。","本公司將持續依營運成果及市場情形，持續檢視獎酬機制與員工福利措施，以維持整體薪酬之合理性與競爭力。",
"通信網路業","3704","合勤控","2119274","1698","1248","1186","5.23%","1056","1009","4.66%","1.56","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1376","4.79","N","N","N","","",
"生技醫療業","3705","永信","1173265","1228","955","921","3.69%","829","807","2.73%","3.31","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"電腦及週邊設備業","3706","神達","2374254","1528","1554","1321","17.64%","1222","1088","12.32%","5.15","          1,834","不適用","-","          1,176","不適用","-","          1,553","不適用","-","            768","不適用","-","1536","8.64","N","N","N","","",
"綠能環保","3708","上緯投控","221495","285","777","700","11.00%","561","555","1.08%","35.57","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1032","4.97","N","Y","N","114年獲利來自非常態交易的獲利，114年平均薪資較113年成長11%。","115年預計進行兩次員工調薪，透過員工持股等長期獎酬工具，提升員工長期福利與薪資水準。",
"半導體業","3711","日月光投控","57158363","56143","1018","976","4.30%","818","810","0.99%","9.37","          1,238","不適用","-","            781","不適用","-","          1,058","不適用","-","            673","不適用","-","2233","26.52","N","N","N","","",
"電腦及週邊設備業","3712","永崴投控","418779","313","1338","1220","9.67%","1018","986","3.25%","-22.85","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1536","8.64","N","N","N","","",
"光電業","3714","富采","3680993","3496","1053","971","8.44%","855","778","9.90%","-3.69","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","1045","1.05","N","N","N","","",
"電子零組件業","3715","定穎投控","9103","8","1138","1023","11.24%","1023","715","43.08%","2.70","          1,047","不適用","-","          1,229","不適用","-","          1,023","不適用","-","          1,054","不適用","-","1048","7.37","N","N","N","本公司公司章程規定，本公司年度如有獲利，應提撥不低於千分之一為員工酬勞（前述員工酬勞數額中，提撥不低於百分之一為基層員工分派酬勞），由董事會特別決議以股票或現金分派發放。","無。",
"生技醫療業","3716","中化控股","1236886","1276","969","906","6.95%","823","772","6.61%","2.39","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"汽車工業","3717","聯嘉投控","569519","617","923","0","0.00%","602","0","0.00%","0.08","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","890","4.02","N","N","N","","",
"生技醫療業","4104","佳醫","203016","205","990","984","0.61%","801","815","-1.72%","4.70","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"生技醫療業","4106","雃博","170972","187","914","827","10.52%","785","692","13.44%","1.20","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","N","","",
"生技醫療業","4108","懷特","34306","43","798","833","-4.20%","623","607","2.64%","-0.29","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","不適用","不適用","-","870","2.67","N","N","Y","主因係人員異動之緣故，部分員工在職未滿一年。","本公司每年均會依公司經營績效與員工個人工作表現，並參酌市場薪資水準及物價指數，給予員工調薪。",
